Source_genome,Source_chromosome,Chunk_size,Chunk_id,NZ_CP038663.1|1Deinococcus_radiodurans,NZ_CP038664.1|1Deinococcus_radiodurans,NZ_CP038665.1|1Deinococcus_radiodurans,NZ_CP038666.1|1Deinococcus_radiodurans,U00096.3|Escherichia_coli_ASM584v2,CP035288.1|GCA_006094375.1_ASM609437v1_genomic,CP035289.1|GCA_006094375.1_ASM609437v1_genomic,CP035290.1|GCA_006094375.1_ASM609437v1_genomic,NZ_CP055055.1|GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1|GCF_022354085.1_ASM2235408v1_genomic
Escherichia_coli_ASM584v2,U00096.3,200,25,-7434.888476883976,-3190.1000157930084,-1309.4615366778494,-2005.1478125799222,-471.56470627188423,-1081.793409155007,-4089.9696478432807,-inf,-799.5559619993546,-1361.6908447324306
Escherichia_coli_ASM584v2,U00096.3,200,26,-3074.8941455769177,-1131.4207411205282,-595.6121485193746,-997.3273084618048,-1195.1756190645874,-2211.914895299177,-6206.108255641533,-inf,-601.5087362523224,-781.5473106164136
Escherichia_coli_ASM584v2,U00096.3,200,27,-1723.851589293326,-2986.1677021042055,-1351.2001167367202,-958.6128162344612,-883.6596141814947,-4189.416825647992,-14253.552316679707,-inf,-767.8397669362718,-2092.3002652441864
Escherichia_coli_ASM584v2,U00096.3,200,28,-1689.4806390407455,-992.3477582685412,-1202.9968894486433,-1302.4552841732302,-382.1997645875987,-1543.7389255273786,-8343.636096636807,-inf,-472.95240821671905,-856.600398196934
Escherichia_coli_ASM584v2,U00096.3,200,29,-1530.8307775042801,-1315.7440241684,-609.3714547122156,-790.8340262294396,-748.1896957181676,-3336.7728101272974,-12820.144218600675,-inf,-501.14211532717127,-921.3608745142068
Escherichia_coli_ASM584v2,U00096.3,200,30,-2140.00217801225,-2630.644400861811,-1479.3272562015281,-1128.3868105879296,-513.2563557543732,-1814.5963820006612,-11317.263100337575,-93012.6191117379,-901.431277194349,-694.3188522161952
Escherichia_coli_ASM584v2,U00096.3,200,31,-731.9945041717712,-1268.4137107530462,-1132.4984428811947,-1555.702816730888,-1329.7993615783166,-1864.7320522299642,-inf,-inf,-1434.0523684653501,-1461.0717238824564
Escherichia_coli_ASM584v2,U00096.3,200,32,-5928.158569948836,-1838.6150951529778,-661.6381011214021,-1400.4530178102139,-624.0371899437811,-2746.4990594625324,-16340.03800663699,-inf,-785.5204768894929,-714.8065987285843
Escherichia_coli_ASM584v2,U00096.3,200,33,-3117.748614803125,-5546.697096634999,-1155.9290820405236,-1262.5397493138125,-844.6704705432763,-4406.401932685068,-5480.78848632641,-inf,-445.6031175212722,-1205.984713819788
Escherichia_coli_ASM584v2,U00096.3,200,34,-3113.1009132650574,-3779.1023525133687,-1456.579580296622,-1771.565885176082,-364.28674464633866,-1632.9980506865945,-23868.054410295656,-59042.87820164457,-531.1931969633879,-2224.22426787355
Escherichia_coli_ASM584v2,U00096.3,200,35,-1690.5889858601345,-1129.9067044157305,-661.1068327709982,-859.4795954872478,-747.5373984044462,-6775.020849121935,-80691.22025560365,-inf,-799.3899238430174,-813.2323610877351
Escherichia_coli_ASM584v2,U00096.3,200,36,-1372.0172635221977,-1598.7794170146437,-686.3698525288022,-647.7545966377141,-577.2531017809657,-2219.4711921303665,-9442.72367072723,-inf,-365.7707174250752,-545.4285925810605
Escherichia_coli_ASM584v2,U00096.3,200,37,-1396.8772616126978,-1261.6407723760444,-1736.8435774593363,-884.5235206172582,-1000.2288299424144,-3163.753477342576,-21641.143917409627,-inf,-364.24860459621175,-1904.606495230328
Escherichia_coli_ASM584v2,U00096.3,200,38,-4146.117681535903,-1419.5371016075198,-1324.945828641045,-861.9107915266152,-1840.1198566205242,-1340.5898936602177,-8242.498959848177,-inf,-1187.2332540620782,-1177.9119027305887
Escherichia_coli_ASM584v2,U00096.3,200,39,-2031.4753240554155,-2375.5374917243075,-987.8972041041214,-1013.9733995321321,-960.614479344523,-3004.663256974764,-8301.500573760926,-inf,-1512.7994217369685,-752.0132787019517
Escherichia_coli_ASM584v2,U00096.3,200,40,-1760.805360633068,-1189.3417792316163,-722.7898280674509,-620.7920524383629,-715.8110551157131,-1348.7711016059634,-8926.914305963635,-inf,-701.4243717807337,-472.48324665406795
Escherichia_coli_ASM584v2,U00096.3,200,41,-1644.051938077833,-4784.836436647928,-1693.051434341132,-1956.7560932371227,-1023.0273905213286,-6368.519103305503,-37561.46175252395,-77152.40737109617,-1015.5408026973945,-1532.7166632774497
Escherichia_coli_ASM584v2,U00096.3,200,42,-787.7409554777857,-569.8926471168484,-405.22399148736827,-989.0297403147379,-650.963703400229,-6384.868319583198,-23133.00901211348,-inf,-825.5199575178231,-969.7815464528979
Escherichia_coli_ASM584v2,U00096.3,200,43,-4011.8074971493356,-3317.355535734364,-1401.072847887946,-2332.6601463995535,-1987.063036226828,-1035.3610756735857,-2119.4893008200293,-7186.285272846162,-811.989581555204,-652.2382823872249
Escherichia_coli_ASM584v2,U00096.3,200,44,-1799.6942122999453,-3759.9142378051542,-1127.249547858527,-1154.121991685419,-610.1924407672218,-2571.39298529179,-12608.247155059638,-inf,-944.9668563045609,-701.5528646604378
Escherichia_coli_ASM584v2,U00096.3,200,45,-939.1537350340442,-694.6044499198326,-1114.6627217098367,-1361.9415968393012,-1525.7375302462804,-2580.8503891526802,-10704.615656996675,-inf,-359.06681625612964,-1972.7026370732426
Escherichia_coli_ASM584v2,U00096.3,200,46,-1306.01469086672,-1116.5685730612886,-496.3750738140498,-712.6584095018034,-618.8245155677669,-1567.4706715616726,-23284.047985642803,-inf,-538.7246012599727,-1173.9687772265315
Escherichia_coli_ASM584v2,U00096.3,200,47,-922.096176945834,-1521.0771210328019,-806.4838413844624,-857.1302425382088,-546.4366437554197,-5150.487945394629,-11317.41744766299,-inf,-453.80007997436144,-616.2671106775844
Escherichia_coli_ASM584v2,U00096.3,200,48,-1180.2360503699117,-3083.258553925496,-1295.605078109049,-2226.428397598457,-831.256927866282,-6355.058258785011,-inf,-inf,-791.8530860485978,-878.2508667262188
Escherichia_coli_ASM584v2,U00096.3,200,49,-2020.8932444140612,-2482.285779034515,-691.8285065127823,-1085.1513869892303,-730.7987710380899,-3669.336399146329,-10285.807346267193,-inf,-824.5962732773332,-574.8780704229551
Escherichia_coli_ASM584v2,U00096.3,200,50,-1042.7224544619698,-2035.4225653068454,-1276.136761606736,-2914.8663678833427,-625.4009909673335,-2205.7977995690662,-18253.321436194852,-35115.128475579935,-1017.1333774204064,-591.7409707697759
Escherichia_coli_ASM584v2,U00096.3,200,51,-2790.0446377103276,-1702.6245565701672,-1222.813757804203,-1936.5228955047778,-963.7454534526438,-1867.6196265841565,-16506.110826672495,-inf,-996.9264483781335,-1209.8095367775766
Escherichia_coli_ASM584v2,U00096.3,200,52,-1630.7381877849482,-1062.0108015690314,-687.0731117918896,-1541.70028047646,-446.94146883727205,-3080.6967519178097,-65352.67639124948,-inf,-250.87403311802095,-668.2521278186099
Escherichia_coli_ASM584v2,U00096.3,200,53,-1529.443881367037,-1895.1194065863756,-907.4013845258404,-1590.751321716724,-510.31929659289074,-4559.312378765912,-16807.596527285623,-inf,-654.7774066579041,-1262.3570784293845
Escherichia_coli_ASM584v2,U00096.3,200,54,-1997.064773480031,-1737.602099378898,-687.1783537761629,-674.5918422436797,-835.0955218063089,-1799.8415348493684,-5783.849430324588,-inf,-580.7404343239314,-1096.038186328306
Escherichia_coli_ASM584v2,U00096.3,200,55,-2059.5893605956066,-2075.0796794047633,-956.8816541967734,-808.810839314402,-993.0058187890434,-2079.186911293695,-inf,-inf,-626.7844259153686,-347.1612461002615
Escherichia_coli_ASM584v2,U00096.3,200,56,-1234.6442959997723,-4327.064151047313,-838.7222304578725,-1477.7240642482773,-673.1182734171647,-6107.26262314831,-22694.51575488048,-inf,-675.2106284059981,-536.5193458495022
Escherichia_coli_ASM584v2,U00096.3,200,57,-925.5520406913573,-1589.0274767919075,-1097.9479349719193,-1094.1550342422727,-661.3390782833637,-1890.9260933578241,-8741.841813763089,-inf,-1347.6695081343537,-985.1094466305939
Escherichia_coli_ASM584v2,U00096.3,200,58,-770.5883272751803,-1286.7903750539688,-562.4251782224175,-1357.8869760116677,-1169.209540488482,-12553.389431997924,-56427.353602081166,-inf,-800.0383687345653,-616.2472156005867
Escherichia_coli_ASM584v2,U00096.3,200,59,-2956.067600314002,-1103.6413709087703,-872.751113368579,-990.5419900779748,-704.8964288793976,-3736.456090115952,-8829.663137208365,-inf,-906.5770674440458,-403.96679022274884
Escherichia_coli_ASM584v2,U00096.3,200,60,-10228.430844391678,-8204.216281057777,-3104.635070153359,-2117.3976205351205,-2030.2961289560778,-1903.7026906809922,-1737.3455547020321,-8988.649310310268,-536.1644337402911,-530.3389231656755
Escherichia_coli_ASM584v2,U00096.3,200,61,-1490.6982468469887,-4690.706540150958,-1108.3982103204976,-691.8336175151458,-607.8532606618618,-2255.6810966235425,-15198.23146180489,-39308.13447333266,-684.1356253749807,-652.1264899920022
Escherichia_coli_ASM584v2,U00096.3,200,62,-1475.3306537166382,-2103.2691224849045,-2526.518219088409,-1245.6084464071873,-371.5251519210801,-5366.841037810968,-12514.2696198439,-inf,-658.2887668175674,-609.5365073934975
Escherichia_coli_ASM584v2,U00096.3,200,63,-1757.8197826155792,-3043.3427947181185,-1032.5862700818298,-401.8017170986616,-828.7218369311361,-2018.1884186583818,-6009.754242643191,-inf,-530.9018756393473,-2223.0336160375623
Escherichia_coli_ASM584v2,U00096.3,200,64,-1044.535026041708,-491.46237452929927,-457.0933128704869,-1532.857897344493,-712.7194020562395,-8230.373349102838,-inf,-inf,-870.5198629161922,-514.9024827942682
Escherichia_coli_ASM584v2,U00096.3,200,65,-2346.0589207782477,-3191.1865219220035,-2321.6717401390106,-1969.839694573252,-1051.1366151934922,-7804.009791521486,-inf,-inf,-1167.5192702961224,-690.0521639251753
Escherichia_coli_ASM584v2,U00096.3,200,66,-3247.36871227869,-1874.215467190117,-1183.2066713575489,-1473.0361934324412,-426.1915653636445,-3856.7708308272754,-22931.973743942457,-inf,-444.5389105774598,-2418.469266363364
Escherichia_coli_ASM584v2,U00096.3,200,67,-889.7679852481236,-1223.2877705310655,-837.3623172636709,-1011.71392681245,-630.0321806507916,-4039.6281567919277,-5892.366470646255,-inf,-606.4146845717215,-1343.9118936012974
Escherichia_coli_ASM584v2,U00096.3,200,68,-761.5162994822336,-1325.6441087347105,-1223.0938186497092,-1135.403102483897,-862.06473026188,-2765.588782030687,-inf,-inf,-535.5869641837484,-993.1873690375506
Escherichia_coli_ASM584v2,U00096.3,200,69,-2124.104465635873,-2305.675541181869,-805.4946898386511,-1346.0554546731973,-403.66982860447456,-4290.12748367071,-18761.06270233742,-inf,-629.9456152800554,-800.0876684798832
Escherichia_coli_ASM584v2,U00096.3,200,70,-1831.5483358877984,-1473.216436353463,-622.9877828770422,-1370.4514267429918,-700.9604114061117,-2038.2567725877273,-15617.854437809356,-inf,-709.925044227377,-634.2867120033807
Escherichia_coli_ASM584v2,U00096.3,200,71,-2353.9024754751777,-2465.2460402666275,-1128.993643181393,-1884.454947686796,-1036.1865095016117,-2557.6031537317176,-5260.36917731282,-21281.437587580094,-1999.6239129035707,-1104.1820131315994
Escherichia_coli_ASM584v2,U00096.3,200,72,-897.1039497820905,-1853.0785368649417,-811.4962364509,-1175.1735026704332,-745.7208581060969,-5845.437517514526,-25586.38028490959,-inf,-438.1618208126538,-1238.6806690565434
Escherichia_coli_ASM584v2,U00096.3,200,73,-2873.1038087858674,-825.6355153041916,-632.0644517518067,-1467.8463958159657,-920.1492030223309,-2366.192633089412,-11578.55651410122,-inf,-680.4204810821125,-551.388373433306
Escherichia_coli_ASM584v2,U00096.3,200,74,-1020.4845737364202,-2176.6140400018016,-600.1560106943065,-1113.4295493031261,-1000.8425820050778,-3664.4653538449215,-32307.804652009825,-inf,-998.3244263771999,-839.566593902788
Escherichia_coli_ASM584v2,U00096.3,200,75,-580.8810080054035,-1323.8391618946096,-565.4078057625258,-1815.2352260319344,-708.3411020138451,-927.7919351369887,-3325.50360382336,-39026.24969408715,-709.6721353933904,-941.2252413103912
Escherichia_coli_ASM584v2,U00096.3,200,76,-2673.7164219686983,-1427.5042160926405,-490.1242781033815,-2375.608821939664,-517.471825328587,-2078.0392743538255,-52728.86583536415,-inf,-1010.5312200595067,-1226.627588854252
Escherichia_coli_ASM584v2,U00096.3,200,77,-1532.8712856661489,-2084.1230860048686,-616.6418174595525,-1098.997425350987,-659.3532575911549,-1992.2748683973591,-8736.92833352241,-inf,-726.5430403241138,-811.2401808693519
Escherichia_coli_ASM584v2,U00096.3,200,78,-2187.3699324428685,-1780.959875806124,-1147.2221364249115,-808.0518569252101,-1158.6880721014259,-3303.4883599397967,-8956.79603493208,-inf,-639.1269532365786,-3184.2104633034915
Escherichia_coli_ASM584v2,U00096.3,200,79,-1045.0348190251386,-1682.1491803248593,-1494.402243739155,-1009.6660676572185,-725.309790945977,-1037.6117640122056,-11165.177102456995,-inf,-474.38318238245006,-959.875317163297
Escherichia_coli_ASM584v2,U00096.3,200,80,-1459.2293488012515,-4056.097059581773,-1008.7080034975331,-560.6252487935558,-749.4573290718405,-1573.9896565059205,-13445.623358196506,-inf,-897.4933987395932,-1422.7100685209007
Escherichia_coli_ASM584v2,U00096.3,200,81,-2517.445151561958,-3382.411391972184,-1650.1740822176187,-2904.791972122452,-815.3308004096345,-2885.9367532865317,-8774.607387980403,-inf,-897.9504651054423,-1139.7482509325225
Escherichia_coli_ASM584v2,U00096.3,200,82,-1105.1356935795732,-3317.0452784561,-914.9023507873031,-1701.089027465179,-582.6525443163357,-2135.126476668971,-8719.901856075767,-inf,-930.2498801491853,-2015.4687756069468
Escherichia_coli_ASM584v2,U00096.3,200,83,-2078.2838956901583,-3492.247449920862,-3566.3954402579147,-1152.2635396859312,-721.7912546652179,-2808.017757968103,-9154.299692823015,-inf,-545.136669383239,-889.376753478498
Escherichia_coli_ASM584v2,U00096.3,200,84,-809.4653448055759,-720.659261008911,-816.6276912644488,-817.7137090498627,-433.88650298223865,-2195.9420661913173,-12388.103632447357,-inf,-336.3431363986017,-1324.8752953715077
Escherichia_coli_ASM584v2,U00096.3,200,85,-792.6197053254779,-1328.678020722561,-609.4022052201946,-935.4444865755056,-615.0448228417158,-10255.457741123762,-48647.8128197292,-inf,-772.3070108284302,-942.7958332532595
Escherichia_coli_ASM584v2,U00096.3,200,86,-2407.2952203100567,-2080.0214510435767,-1013.3131159659544,-1530.1452309428826,-871.4693321798511,-3725.3149671280376,-36810.066334230134,-inf,-603.0569760666334,-2284.561427781886
Escherichia_coli_ASM584v2,U00096.3,200,87,-1020.1769926310354,-1955.1880126727299,-795.0555802925873,-1883.5857498979606,-531.3042061223362,-1916.5758433660294,-11339.569246967472,-inf,-314.06243417294274,-748.5973690903957
Escherichia_coli_ASM584v2,U00096.3,200,88,-1333.8297529695853,-2090.2862988122006,-1129.8278577624496,-1101.2119226673965,-1034.324134195466,-2520.991775818748,-4311.71585672488,-inf,-1189.9679748121005,-1508.1203393094272
Escherichia_coli_ASM584v2,U00096.3,200,89,-1676.718414264607,-2132.5412626452294,-956.8455020842949,-1503.367537301072,-1083.344352928627,-2765.105868297764,-inf,-154563.4543707569,-610.177323350244,-1657.8974703481906
Escherichia_coli_ASM584v2,U00096.3,200,90,-1225.3602163484875,-2333.0167811006627,-1875.1077229405776,-3176.393484694891,-1385.2484019092865,-2992.6444452805426,-19122.15164811049,-inf,-1072.721799137465,-945.576343475466
Escherichia_coli_ASM584v2,U00096.3,200,91,-1906.2186504981535,-1032.4570156506388,-1041.5565438576016,-519.0345751120997,-584.8910668276495,-1315.7637599291907,-inf,-inf,-721.3623073330451,-967.3691664032785
Escherichia_coli_ASM584v2,U00096.3,200,92,-3204.9411855181993,-2111.68669363964,-897.4125600138908,-928.0476718348327,-1364.3898271983846,-2650.4341736457295,-13610.276016826261,-inf,-1141.8036898213816,-1172.4367621218091
Escherichia_coli_ASM584v2,U00096.3,200,93,-2127.1904181799578,-5907.563566103002,-1054.0741186023029,-2666.3351691705134,-881.0192186774256,-1875.4302256258597,-3679.3501514627405,-inf,-695.4119856307971,-780.6855999136368
Escherichia_coli_ASM584v2,U00096.3,200,94,-1661.0147140055137,-2843.358658812344,-1646.6130302388,-2625.882467672407,-807.7515420397499,-1497.6631802209924,-34865.72684161467,-inf,-915.7924992267905,-1733.6375649405236
Escherichia_coli_ASM584v2,U00096.3,200,95,-1386.7829342368375,-1428.507556720183,-1133.4692005218678,-1016.5943427752414,-503.76797434146556,-2130.7903237941728,-10467.39427719942,-51527.49730698207,-573.6627440894115,-879.2112472140143
Escherichia_coli_ASM584v2,U00096.3,200,96,-848.0352392847834,-2913.6057561877737,-1565.8684892349997,-775.6253122798091,-775.9425531380301,-1008.6958388133435,-3370.836504296358,-24319.25278873902,-887.8499070873582,-621.1940167592047
Escherichia_coli_ASM584v2,U00096.3,200,97,-1169.8324566641888,-1461.5769436289222,-879.1063458559437,-1124.67293587327,-505.081828900025,-9066.46161741619,-47689.79651166247,-inf,-657.4803650579232,-789.5413990411761
Escherichia_coli_ASM584v2,U00096.3,200,98,-2136.950348690741,-3270.7773688366765,-1132.6020791501771,-2195.41480104588,-778.2166099954458,-9276.537305442289,-9039.274313293436,-inf,-519.8321978318568,-1730.562480349007
Escherichia_coli_ASM584v2,U00096.3,200,99,-1116.8168058339777,-1974.6220949248038,-928.3960226625111,-1712.2303949661289,-458.496947898024,-1257.8758069599728,-17509.696357616587,-inf,-540.3648644523215,-900.4537430989946
Escherichia_coli_ASM584v2,U00096.3,500,0,-inf,-inf,-5117.534385669059,-5515.169357666063,-1410.1623219889573,-299.6770633725564,-3968.7610739924553,,-954.1483370361558,-1701.5614633566581
Escherichia_coli_ASM584v2,U00096.3,500,1,-1852.863773989323,-1565.297618329669,-4337.773648337158,-949.3881637280415,-600.2256942185417,-1491.6174311166953,-56256.65680719824,,-491.15401073323636,-625.8910591828346
Escherichia_coli_ASM584v2,U00096.3,500,2,-inf,-inf,-2747.1759124158775,-3632.2500606992344,-1096.668811289954,-3550.0764019049907,-54806.758574209554,,-1169.0589786071628,-971.7123488483999
Escherichia_coli_ASM584v2,U00096.3,500,3,-inf,-inf,-2683.9702230489183,-3352.581614904484,-2720.325303641292,-2025.6800153794034,-30015.31302801545,,-1538.697009130084,-1511.2208612775473
Escherichia_coli_ASM584v2,U00096.3,500,4,-2037.9261998029144,-1317.8731479191651,-1035.200137913088,-1842.883547818236,-531.0877180604829,-2605.407226632534,-32248.101457666908,,-1116.2367690949936,-1363.9125836174753
Escherichia_coli_ASM584v2,U00096.3,500,5,-1961.5492005561575,-1441.378918438405,-826.9292279305345,-3895.9011862453453,-939.1367216649094,-5823.1589108905355,-104277.2921964981,,-764.5813265421718,-768.4963159994361
Escherichia_coli_ASM584v2,U00096.3,500,6,-2698.663481443403,-4323.693915748865,-2100.8754737739355,-2039.391142187988,-662.8002725312955,-1779.0727847880692,-42973.3977948605,,-605.6296402082247,-1128.4359875300565
Escherichia_coli_ASM584v2,U00096.3,500,7,-1778.7952517097638,-1487.8887765714344,-3457.5812345238783,-4354.265076149787,-686.9582918633632,-inf,-33894.42596976247,,-856.8099831301239,-3324.61729024766
Escherichia_coli_ASM584v2,U00096.3,500,8,-1148.5439730999176,-1911.1627205666991,-2512.401750616482,-2803.8982699379685,-890.7620823623193,-1888.244671030123,-60466.852139514805,,-1102.1564890249424,-2390.6706085948235
